Sample name	Simpson's evenness
plant_sample_20-kraken2_refseqV205_500GB-0.25	0.012550679042815423
plant_sample_20-kraken2_refseqV205_500GB-0.20	0.009132401987037516
plant_sample_20-kraken2_refseqV205_500GB-0.15	0.0048138797170236705
plant_sample_20-kraken2_refseqV205_500GB-0.10	0.0019575042425430326
plant_sample_20-kraken2_refseqV205_500GB-0.05	0.0007958030303199064
plant_sample_20-kraken2_refseqV205_500GB-0.00	0.0003625217137902709
plant_sample_20-kraken2_refseqV205_500GB-0.55	0.06780725477195987
plant_sample_20-kraken2_refseqV205_500GB-0.40	0.030240048941780392
plant_sample_20-kraken2_refseqV205_500GB-0.30	0.016958145666097955
plant_sample_20-kraken2_refseqV205_500GB-0.35	0.023650513469632133
plant_sample_20-kraken2_refseqV205_500GB-0.45	0.039681670970162834
plant_sample_20-kraken2_refseqV205_500GB-0.50	0.04892547369150228
plant_sample_20-kraken2_refseqV205_500GB-0.60	0.10217611690250299
plant_sample_20-kraken2_refseqV205_500GB-0.65	0.185595539248245
plant_sample_20-kraken2_refseqV205_500GB-0.75	0.5674614305750352
plant_sample_20-kraken2_refseqV205_500GB-0.70	0.4939322410085679
plant_sample_20-kraken2_refseqV205_500GB-0.80	nan
plant_sample_20-kraken2_refseqV205_500GB-0.85	nan
plant_sample_20-kraken2_refseqV205_500GB-1.00	nan
plant_sample_20-kraken2_refseqV205_500GB-0.90	nan
plant_sample_20-kraken2_refseqV205_500GB-0.95	nan
strain_sample_29-kraken2_refseqV205_500GB-0.10	0.002777409111066576
strain_sample_29-kraken2_refseqV205_500GB-0.05	0.0009007955433204306
strain_sample_29-kraken2_refseqV205_500GB-0.00	0.00015360191102433392
strain_sample_29-kraken2_refseqV205_500GB-0.30	0.04865580675708116
strain_sample_29-kraken2_refseqV205_500GB-0.20	0.022677652610920203
strain_sample_29-kraken2_refseqV205_500GB-0.35	0.06966142726942193
strain_sample_29-kraken2_refseqV205_500GB-0.15	0.007516680722554642
strain_sample_29-kraken2_refseqV205_500GB-0.40	0.09144602949118168
strain_sample_29-kraken2_refseqV205_500GB-0.25	0.037576807197002196
strain_sample_29-kraken2_refseqV205_500GB-0.45	0.09632281639771023
strain_sample_29-kraken2_refseqV205_500GB-0.60	0.2645920731477194
strain_sample_29-kraken2_refseqV205_500GB-0.55	0.19116819322928363
strain_sample_29-kraken2_refseqV205_500GB-0.50	0.12343774536924325
strain_sample_29-kraken2_refseqV205_500GB-0.70	0.5558665708651186
strain_sample_29-kraken2_refseqV205_500GB-0.65	0.4926971704377811
strain_sample_29-kraken2_refseqV205_500GB-0.75	nan
strain_sample_29-kraken2_refseqV205_500GB-0.90	nan
strain_sample_29-kraken2_refseqV205_500GB-0.80	nan
strain_sample_29-kraken2_refseqV205_500GB-1.00	nan
strain_sample_29-kraken2_refseqV205_500GB-0.85	nan
strain_sample_29-kraken2_refseqV205_500GB-0.95	nan
plant_sample_9-kraken2_refseqV205_500GB-0.25	0.008429220266908923
plant_sample_9-kraken2_refseqV205_500GB-0.20	0.006270998781219802
